"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x2sg_3x9ih","191715","91202",2020-03-18,99,99,0,,99,1,2020-08-18 00:00:00,2022-01-25 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x2ug_3xadt","190035","91266",2020-11-25,99,99,0,,99,1,2020-11-30 00:00:00,2020-11-30 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x2zp_3xaap","190214","91402",2020-11-16,99,99,0,,99,1,2020-11-19 00:00:00,2022-01-25 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3n1_3xb0e","191603","92063",2020-10-15,99,99,0,,99,1,2020-10-20 00:00:00,2022-01-25 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3oq_3xb5g","193055","92119",2021-04-01,99,99,1,99,,1,2021-04-01 00:00:00,2021-04-01 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3ox_3x05a","190275","92125",2020-12-09,99,99,1,99,,1,2021-01-05 00:00:00,2021-01-05 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3p4_3xbl3","190163","92131",2020-10-01,99,99,1,99,,1,2020-10-08 00:00:00,2022-01-25 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3ph_3xd6g","190104","92143",2020-12-04,99,99,0,,99,1,2020-12-04 00:00:00,2020-12-04 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3qb_3x0mq","190549","92165",2021-01-01,99,99,0,,99,1,2021-01-12 00:00:00,2021-01-12 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3sl_3x0q8","191141","92233",2020-12-22,99,99,0,,99,1,2021-01-05 00:00:00,2021-01-05 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3ug_3x0ap","192995","92278",2021-04-22,99,99,0,,99,1,2021-04-22 00:00:00,2021-04-22 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3vg_3xak0","190118","92311",2021-01-02,99,99,1,99,,1,2021-03-10 00:00:00,2021-03-10 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3vp_3xb2j","190417","92320",2020-12-29,99,99,1,99,,1,2020-12-29 00:00:00,2020-12-29 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3x3vs_3xd48","190110","92322",2020-11-19,99,99,0,,99,1,2020-11-19 00:00:00,2021-08-31 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3ymzn_3ymzr","192995_28129","94208",2021-05-24,99,99,99,,,1,2022-04-13 00:00:00,2022-04-13 00:00:00,"891",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"_3ymzx_3xazk","193152","92282",2021-04-22,99,99,1,99,,1,2021-04-26 00:00:00,2022-04-13 00:00:00,"891",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4905655__3x0yw","191715","91202",2021-08-10,99,99,0,,99,3,2021-08-10 00:00:00,2021-08-10 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4905722__3xczg","190035","91266",2021-03-31,99,99,0,,99,3,2021-04-13 00:00:00,2021-04-13 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4906694__3xc7q","191603","92063",2021-04-15,99,99,0,,99,3,2021-04-16 00:00:00,2021-04-16 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4906759__3xd8g","190104","92143",2021-05-19,99,99,0,,99,3,2021-07-22 00:00:00,2021-07-22 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4906942__3xcgq","190118","92311",2021-08-24,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
"4906951__3xb9l","190110","92322",2021-05-31,99,99,0,,99,3,2021-08-31 00:00:00,2021-08-31 00:00:00,"0",,"150C1BB9C86E92F8DB0EC80CA143BB64"
