"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x25t_","192957","90452",2019-08-01,5,99,99,,,1,2021-12-01 00:00:00,2021-12-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2bu_","192973","90677",2018-12-04,99,99,99,,,1,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2bw_","192993","90679",2007-09-25,99,99,99,,,1,2021-11-19 00:00:00,2021-11-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2g5_","192917","90810",2015-08-17,5,99,99,,,1,2016-11-21 00:00:00,2016-11-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2gs_","192920","90831",2019-05-01,12,99,99,,,1,2019-05-06 00:00:00,2019-05-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2hr_","192911","90864",2011-07-08,99,99,99,,,1,2022-01-19 00:00:00,2022-01-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2jx_","193059","90928",2021-09-24,99,99,99,,,1,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2ny_","193029","91057",2019-07-01,5,99,99,,,1,2021-02-11 00:00:00,2021-02-11 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2o2_","192331","91059",2019-12-12,10,99,99,,,1,2020-07-06 00:00:00,2020-07-06 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2p6_","193196","91097",2019-12-23,99,99,99,,,1,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2q3_","193166","91129",2020-06-15,99,99,99,,,1,2021-10-19 00:00:00,2021-10-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2qa_","190052","91137",2020-06-08,5,99,99,,,1,2020-06-18 00:00:00,2020-06-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2s5_","190026","91195",2020-09-23,5,99,99,,,1,2020-09-28 00:00:00,2020-09-28 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2s6_","190015","91196",2020-08-25,5,99,99,,,1,2020-10-01 00:00:00,2020-10-01 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2se_","193150","91200",2020-10-21,10,99,99,,,1,2020-10-22 00:00:00,2020-10-22 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2sz_","193136","91220",2020-06-26,99,99,99,,,1,2021-11-30 00:00:00,2021-11-30 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2t7_","192046","91226",2019-11-14,99,99,99,,,1,2021-12-15 00:00:00,2021-12-15 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x2x7_","193088","91335",2014-08-12,5,99,99,,,1,2019-03-21 00:00:00,2019-03-21 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x31j_","193175","91427",2020-11-01,99,99,99,,,1,2021-10-08 00:00:00,2021-10-08 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x31y_","193189","91441",2020-11-01,5,99,99,,,1,2021-01-07 00:00:00,2021-01-07 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x347_","192942","91510",2020-12-11,5,99,99,,,1,2021-10-25 00:00:00,2021-10-25 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x36j_","191552","91574",2018-04-01,5,99,99,,,1,2018-04-10 00:00:00,2018-04-10 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x37t_","193068","91613",2019-04-22,99,99,99,,,1,2022-01-27 00:00:00,2022-01-27 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x38i_","193094","91633",2018-11-08,99,99,99,,,1,2021-10-20 00:00:00,2021-10-20 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x3c1_","192945","91750",2019-01-07,99,99,99,,,1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x3fz_","193121","91869",2019-09-01,5,99,99,,,1,2020-07-10 00:00:00,2020-07-10 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x3g1_","189435","91870",2018-10-05,5,99,99,,,1,2018-11-29 00:00:00,2018-11-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x3jx_","193101","91970",2018-08-16,99,99,99,,,1,2021-10-29 00:00:00,2021-10-29 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x3ri_","190256","92203",2021-04-01,99,99,99,,,1,2022-01-19 00:00:00,2022-01-19 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x4e8_","193049","92899",2018-04-01,99,99,99,,,1,2021-10-15 00:00:00,2021-10-15 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x4sm_","192971","93353",2020-03-02,99,99,99,,,1,2021-10-13 00:00:00,2021-10-13 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x4wy_","192924","93482",2021-09-01,99,99,99,,,1,2021-10-18 00:00:00,2021-10-18 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
"_3x4x8_","193075","93491",2016-03-16,99,99,99,,,1,2021-10-12 00:00:00,2021-10-12 00:00:00,"0",,"198F73A6CFE16A591A6613986232976F"
