"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"__3xcly","190601","93435",2020-11-30,99,99,99,,,3,2021-08-20 00:00:00,2021-08-20 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x2tj_3x9f1","190739","91239",2020-11-04,99,99,0,,99,1,2021-08-18 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x32i_3xbcc","189576","91459",2021-01-29,99,99,0,,99,1,2022-02-21 00:00:00,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x33t_3xa6t","189577","91501",2021-01-06,99,99,0,,99,1,2022-02-21 00:00:00,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x3mb_3xcej","191733","92039",2020-10-05,99,99,99,,,1,2021-02-09 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x3mr_3x0hs","189658","92055",2021-01-14,99,99,0,,99,1,2022-03-01 00:00:00,2022-03-01 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x3r6_3x9h9","189575","92191",2021-09-07,99,99,0,,99,1,2022-02-21 00:00:00,2022-02-21 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4v0_3xc84","191099","93423",2021-07-02,99,99,0,,99,1,2021-08-12 00:00:00,2021-09-30 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4ve_3x94s","191524","93428",2020-11-16,99,99,99,,,1,2021-08-18 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4vh_3xa7n","191402","93431",2021-03-31,99,99,0,,99,1,2021-08-18 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4vk_3xct7","190210","93434",2021-06-25,99,99,0,,99,1,2021-08-20 00:00:00,2022-03-08 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4vl_3xcbx","190601","93435",2020-11-30,99,99,99,,,1,2021-08-20 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
"_3x4vn_3xcoj","192145","93437",2020-11-20,99,99,0,,99,1,2021-08-20 00:00:00,2022-02-18 00:00:00,"0",,"2757641B27513684CC6CBF987C9EA52F"
