"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3u00d_3u007","181422","76776",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"889",,"BA5CB41562614C858F315A73751AE541"
"_3u00e_3u00f","181423","76777",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"BA5CB41562614C858F315A73751AE541"
"_3u00p_3u00s","181424_26098","76780",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u00t_3u00w","181424_26099","76790",2021-02-21,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u00x_3u00m","181424","76778",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u09i_3u09j","181420","76773",2020-05-01,99,99,1,99,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u09q_3u09r","181421","76774",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u09u_3u09x","181421_26097","76775",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"BA5CB41562614C858F315A73751AE541"
"_3u0ae_3u0af","181425","76779",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"BA5CB41562614C858F315A73751AE541"
"_3u0b1_3u0ar","181426_26100","76782",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"BA5CB41562614C858F315A73751AE541"
"_3u0b2_3u0am","181426","76781",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"BA5CB41562614C858F315A73751AE541"
"_3u0b3_3u0b4","181427","76783",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"BA5CB41562614C858F315A73751AE541"
"_3u0b9_3u0bb","181427_26102","76785",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"BA5CB41562614C858F315A73751AE541"
