"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x20y_3xayb","192966","90620",2020-07-22,99,99,1,99,,1,2020-08-05 00:00:00,2020-08-05 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x24c_3xd9w","190112","90404",2018-09-24,99,99,1,99,,1,2018-09-24 00:00:00,2018-09-24 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x24q_","193125","90418",2020-03-08,99,99,99,,,1,2020-08-05 00:00:00,2020-08-05 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x24q_3xc6l","193125","90418",2020-03-28,99,99,1,99,,1,2021-10-31 00:00:00,2021-10-31 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x2i5_3x8u2","193040","90875",2016-05-23,99,99,1,99,,1,2017-05-04 00:00:00,2017-05-04 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x2ix_3xcz6","190314","90903",2020-03-13,99,99,1,99,,1,2020-08-05 00:00:00,2021-10-31 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x2nw_3xa7z","193043","91055",2020-02-07,99,99,1,99,,1,2020-07-14 00:00:00,2020-07-14 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x2o3_3x0oo","193053","91060",2021-04-05,99,99,99,,,1,2021-04-07 00:00:00,2021-10-31 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x34w_3xckd","191820","91530",2021-02-01,99,99,1,99,,1,2021-02-01 00:00:00,2021-04-09 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x3a7_3x8rl","192086","91706",2019-06-05,99,99,1,99,,1,2019-06-05 00:00:00,2021-10-31 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x3n5_3xazp","193093","92067",2021-07-29,99,99,1,99,,1,2021-07-29 00:00:00,2021-08-26 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x4zx_3x8wx","192888","93582",2020-02-07,99,99,1,99,,1,2020-10-01 00:00:00,2020-10-01 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x5da_3xc8g","193019","94023",2017-05-26,99,99,1,99,,1,2019-03-28 00:00:00,2021-10-31 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"_3x5gg_3x0qx","193081","94124",2017-12-11,99,99,1,99,,1,2017-12-12 00:00:00,2017-12-12 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"4904810__3xcyu","190112","90404",2021-06-08,99,99,1,99,,3,2021-07-28 00:00:00,2021-07-28 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"4906029__3xaah","191820","91530",2021-09-19,99,99,1,99,,3,2021-09-23 00:00:00,2021-09-23 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"4906251__3x0tc","192086","91706",2020-10-15,99,99,1,99,,3,2021-01-28 00:00:00,2021-01-28 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
"4908319__3xd5o","192888","93582",2020-10-27,99,99,1,99,,3,2020-10-29 00:00:00,2020-10-29 00:00:00,"0",,"BDB0E4C7C5B7F99076B8AA1D421AE7E2"
