"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3f2ob_3f586","169416","61947",2019-04-13,99,99,0,,99,1,2019-04-13 00:00:00,2019-04-13 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2oc_3f588","169491","61947",2019-06-03,99,99,0,,99,1,2019-06-03 00:00:00,2019-06-18 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2od_3f58e","169671","61947",2019-08-12,99,99,0,,99,1,2019-09-18 00:00:00,2019-09-18 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2oe_3f58i","169379","61948",2019-03-04,99,99,1,99,,1,2019-03-11 00:00:00,2019-03-11 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2of_3f58o","170241","61948",2020-03-16,99,99,0,,99,1,2020-03-16 00:00:00,2021-08-19 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2og_3f58p","169445","61949",2019-04-29,99,99,0,,99,1,2019-04-29 00:00:00,2019-05-06 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2oj_3f58v","169151","61951",2018-07-02,99,99,0,,99,1,2018-07-09 00:00:00,2018-07-09 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2ok_3f58y","168940","61952",2017-10-26,99,99,0,,99,1,2017-10-26 00:00:00,2017-10-26 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2ol_3f591","169145","61952",2018-06-17,99,99,1,99,,1,2018-07-04 00:00:00,2018-07-04 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
"_3f2on_3f597","169654","61952",2019-09-08,99,99,0,,99,1,2019-09-08 00:00:00,2019-10-13 00:00:00,"0",,"B6F49CC51E4BE01EE7447E9FCF0F6C6C"
