"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x23u_3x9pw","193135","90387",2019-04-11,99,99,0,,99,1,2020-09-15 00:00:00,2020-10-08 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x24j_3x8ww","193025","90411",2019-01-16,99,99,99,,,1,2020-11-20 00:00:00,2022-03-21 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x24w_3xae3","193155","90423",2019-03-20,99,99,1,99,,1,2019-10-18 00:00:00,2021-11-02 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x288_3x0iw","193141","90528",2019-01-11,99,99,0,,99,1,2019-10-16 00:00:00,2019-10-16 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2bn_3xacy","193103","90671",2019-04-27,99,99,0,,99,1,2019-10-18 00:00:00,2021-11-02 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2ej_3xa5y","192947","90759",2020-02-13,99,99,99,,,1,2020-09-15 00:00:00,2020-12-16 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2gn_3xc54","193091","90828",2018-12-12,99,99,0,,99,1,2020-09-25 00:00:00,2021-11-02 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2mf_3x07e","192258","91006",2019-11-15,99,99,0,,99,1,2020-09-15 00:00:00,2020-10-13 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2mx_3xawd","193036","91023",2020-01-15,99,99,0,,99,1,2020-10-09 00:00:00,2020-10-14 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2nd_3x8tq","193116","91037",2020-01-27,99,99,99,,,1,2020-02-07 00:00:00,2021-11-22 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2ns_3xc78","192914","91051",2019-12-12,99,99,99,,,1,2020-09-15 00:00:00,2021-01-27 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2o6_3xbjt","193078","91063",2019-10-01,99,99,0,,99,1,2020-09-15 00:00:00,2020-09-15 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2q7_3xbur","192967","91133",2020-02-19,99,99,99,,,1,2020-09-15 00:00:00,2021-12-21 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2t5_3xd62","189449","91224",2020-02-26,99,99,99,,,1,2020-09-25 00:00:00,2021-02-09 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2ti_3xaoo","192990","91238",2020-06-03,99,99,0,,99,1,2020-10-14 00:00:00,2021-03-04 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x2ux_3xcvc","192925","91281",2019-08-21,99,99,0,,99,1,2019-10-18 00:00:00,2020-02-24 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x32h_3xau8","192961","91458",2021-04-15,99,99,0,,99,1,2021-12-02 00:00:00,2022-03-03 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x33a_3x9q6","193047","91483",2020-11-19,99,99,0,,99,1,2020-11-19 00:00:00,2021-12-06 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x33i_3xd9x","192926","91491",2020-11-05,99,99,99,,,1,2021-05-20 00:00:00,2021-10-26 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
"_3x3jy_3x9gc","193170","91971",2019-02-22,99,99,0,,99,1,2019-10-16 00:00:00,2019-10-16 00:00:00,"0",,"54860C6B105AD3013F84D8F699F2FF6C"
