"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x2nt_3xa9y","190944","91052",2019-12-17,99,99,99,,,1,2019-12-20 00:00:00,2019-12-20 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x2sh_3x0su","190012","91203",2020-09-16,99,99,1,99,,1,2020-09-28 00:00:00,2021-12-28 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x2tr_3xb90","192862","91246",2020-06-08,99,99,1,99,,1,2020-06-12 00:00:00,2020-06-12 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x2uj_3x08o","193041","91269",2021-02-03,99,99,1,99,,1,2021-03-06 00:00:00,2022-02-18 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x32w_3x0g5","191258","91471",2020-10-28,99,99,1,99,,1,2020-11-05 00:00:00,2020-11-05 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x34c_3x0xn","191562","91514",2020-12-14,99,99,1,99,,1,2021-01-20 00:00:00,2021-09-30 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x34g_3xd7c","189433","91518",2020-12-14,99,99,1,99,,1,2021-01-19 00:00:00,2021-04-08 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x3mh_3xd9a","192155","92045",2021-02-25,99,99,99,,,1,2021-03-08 00:00:00,2021-12-28 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x3qh_3xaqs","190151","92170",2021-03-25,99,99,1,99,,1,2021-03-30 00:00:00,2021-09-30 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x3rq_3x9hd","190152","92211",2021-03-08,99,99,99,,,1,2021-03-31 00:00:00,2021-09-30 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x3v3_3x92z","190102","92300",2021-04-05,99,99,0,,99,1,2021-04-12 00:00:00,2021-12-29 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x4un_3x0sr","193017","93402",2021-07-19,99,99,1,99,,1,2021-07-23 00:00:00,2021-12-28 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x4wg_3xd6v","190889","93466",2021-07-01,99,99,99,,,1,2021-09-14 00:00:00,2021-12-29 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x4wm_3x06q","193076","93471",2021-09-02,99,99,99,,,1,2021-09-14 00:00:00,2022-03-16 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x4wt_3xcaj","190162","93478",2021-09-08,99,99,1,99,,1,2021-09-14 00:00:00,2021-12-27 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"_3x51f_3xcyd","193180","93598",2021-09-07,99,99,1,99,,1,2021-12-27 00:00:00,2021-12-27 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4905509__3x02r","190944","91052",2021-01-08,99,99,1,99,,3,2021-01-15 00:00:00,2021-01-15 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4905656__3xalh","190012","91203",2021-02-22,99,99,1,99,,3,2021-05-26 00:00:00,2021-05-26 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4905698__3xbpr","192862","91246",2021-01-08,99,99,1,99,,3,2021-01-15 00:00:00,2021-01-15 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4905971__3xdbu","191258","91471",2021-08-09,99,99,1,99,,3,2021-09-17 00:00:00,2021-09-17 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4906014__3xc4r","191562","91514",2021-08-18,99,99,99,,,3,2021-09-20 00:00:00,2021-09-20 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4906017__3x99l","189433","91518",2021-02-16,99,99,1,99,,3,2021-02-17 00:00:00,2021-02-17 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4906788__3x08q","190151","92170",2021-07-01,99,99,1,99,,3,2021-08-09 00:00:00,2021-08-09 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4906825__3xb4u","190152","92211",2021-05-05,99,99,99,,,3,2021-05-25 00:00:00,2021-05-25 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4906930__3xcml","190102","92300",2021-07-01,99,99,1,99,,3,2021-07-23 00:00:00,2021-07-23 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
"4908236__3x9bg","190889","93466",2021-09-15,99,99,0,,99,3,2022-03-16 00:00:00,2022-03-16 00:00:00,"0",,"0CCAEB846E071183A50E538FB0647CF6"
