"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3u0x1_3u0x2","181501","76773",2020-05-01,99,99,1,99,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0x9_3u0x0","181502","76774",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0xc_3u0xf","181502_26124","76775",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0xv_3u0xo","181503","76776",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0xw_3u0xx","181504","76777",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0y8_3u0ya","181505_26125","76780",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0yb_3u0ye","181505_26126","76790",2021-02-21,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0yf_3u0y5","181505","76778",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0yw_3u0yx","181506","76779",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0zi_3u0z0","181507_26127","76782",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0zj_3u0z5","181507","76781",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0zk_3u0zl","181508","76783",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3u0zq_3u0zt","181508_26129","76785",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua1a_3u0zu","181508_26128","76784",2020-07-05,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua1b_3ua1c","181509","76786",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua1j_3ua1k","181510","76787",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua1r_3ua1s","181511","76788",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua1z_3ua21","181512","76789",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua28_3ua29","181513","76791",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua2b_3ua2e","181513_26130","76792",2021-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua2n_3ua2o","181514","76793",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua2r_3ua2u","181514_26131","76794",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua2v_3ua2y","181514_26132","76796",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua3e_3ua3f","181515","76795",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua3m_3ua3n","181516","76797",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua3u_3ua3v","181517","76798",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua43_3ua44","181518","76799",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua4a_3ua4b","181519","76800",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua4i_3ua4j","181520","76801",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua4q_3ua4r","181521","76802",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua4y_3ua4z","181522","76803",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
"_3ua57_3ua58","181523","76804",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"6509FDFEBE29437FA184AC4AE7C6D17E"
