"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"__3x0rs","192953","92331",2012-11-16,99,99,0,,99,3,2014-08-31 00:00:00,2014-08-31 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"__3x924","192998","92175",2013-04-11,99,99,0,,99,3,2014-08-31 00:00:00,2014-08-31 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"__3x983","193089","92116",2013-06-17,99,99,0,,99,3,2014-08-31 00:00:00,2014-08-31 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"__3x9p4","193050","92239",2013-04-23,99,99,0,,99,3,2014-08-31 00:00:00,2014-08-31 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"__3xbvc","193147","90389",2016-05-26,99,99,0,,99,3,2016-07-12 00:00:00,2016-07-12 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"__3xd72","193195","92312",2013-05-06,99,99,0,,99,3,2014-08-31 00:00:00,2014-08-31 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x23w_3xa9s","193147","90389",2015-02-16,99,99,0,,99,1,2015-06-02 00:00:00,2022-02-13 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3h3_3x0dp","193132","91900",2015-04-08,99,99,99,,,1,2015-08-18 00:00:00,2020-01-29 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3o7_","192912","92101",2012-07-11,99,99,99,,,1,2012-08-29 00:00:00,2012-08-29 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3o7_3xclr","192912","92101",2012-08-08,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3o9_","192974","92103",2013-06-17,99,99,99,,,1,2022-01-19 00:00:00,2022-01-19 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3on_3xaur","193089","92116",2012-04-04,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3or_3x0uy","192950","92120",2013-05-28,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3pe_3xbfb","193119","92140",2012-12-12,99,99,1,99,,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3py_","193035","92154",2013-06-17,99,99,99,,,1,2013-06-17 00:00:00,2013-06-17 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3qe_3xbm7","192906","92167",2013-01-02,99,99,1,99,,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3qg_3x0fk","193145","92169",2012-01-10,9,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3qo_3x9mq","192998","92175",2011-08-26,99,99,0,,99,1,2014-08-30 00:00:00,2022-02-13 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3r8_3xba0","193066","92192",2012-10-10,4,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3r9_","193132_28125","92193",2015-04-08,99,99,99,,,1,2015-08-18 00:00:00,2015-08-18 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3rc_","193064","92197",2014-11-01,99,99,99,,,1,2014-11-11 00:00:00,2014-11-11 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3rm_3xd6d","192927","92207",2012-10-15,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3sp_3xan5","193120","92237",2019-03-22,99,99,1,99,,1,2019-04-11 00:00:00,2019-06-27 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3ss_3xcvr","193050","92239",2012-10-23,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3um_3xb7c","192934","92284",2017-08-24,99,99,1,99,,1,2018-03-20 00:00:00,2018-03-20 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3ux_","193010","92295",2013-08-29,99,99,99,,,1,2013-09-10 00:00:00,2013-09-10 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3v9_3x9tk","193092","92305",2014-11-12,99,99,0,,99,1,2015-06-19 00:00:00,2015-06-19 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3vh_3xb7x","193195","92312",2012-02-15,99,99,0,,99,1,2014-08-30 00:00:00,2014-08-30 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3vv_3x9e5","193185","92325",2014-11-01,99,99,1,99,,1,2014-11-11 00:00:00,2014-11-11 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3w3_3x9io","192953","92331",2012-08-07,8,99,0,,99,1,2014-08-30 00:00:00,2021-12-20 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
"_3x3w8_","193132_28101","92335",2015-04-08,99,99,99,,,1,2015-08-18 00:00:00,2015-08-18 00:00:00,"0",,"70549C7796D1A7E60C3F2FD57E6A7FC9"
