"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3x24t_3xb7o","190192","90421",2019-05-22,99,99,99,,,1,2020-12-18 00:00:00,2022-02-24 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x251_3xc46","191791","90426",2020-09-02,99,99,99,,,1,2020-09-03 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2mg_3x07l","193133","91007",2019-10-01,99,99,99,,,1,2020-12-18 00:00:00,2020-12-18 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2o8_3xc8o","191006","91065",2020-08-03,99,99,99,,,1,2021-07-15 00:00:00,2021-07-15 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2oz_3x0kh","191927","91091",2020-09-16,99,99,0,,99,1,2020-09-17 00:00:00,2020-09-17 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2qg_3x971","191779","91143",2020-08-23,99,99,1,99,,1,2021-08-09 00:00:00,2022-02-28 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2rj_3x0ix","193168","91177",2020-03-26,99,99,99,,,1,2021-01-13 00:00:00,2021-01-13 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x2t6_3x9dn","192954","91225",2020-07-06,99,99,99,,,1,2020-08-25 00:00:00,2020-08-28 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x32s_3xc30","190365","91468",2021-01-22,99,99,0,,99,1,2021-07-15 00:00:00,2021-07-15 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x32y_3xar5","193172","91472",2020-11-19,99,99,0,,99,1,2021-07-15 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x34m_3xbsl","190189","91523",2021-06-01,99,99,99,,,1,2021-08-09 00:00:00,2021-12-23 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x34z_3xcxo","193190","91532",2021-03-17,99,99,0,,99,1,2021-03-26 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3ex_3xba9","193163","91838",2020-06-24,99,99,99,,,1,2020-08-24 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3i6_3xbxp","189446","91928",2020-06-15,99,99,0,,99,1,2021-07-30 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3ih_3x0f9","192886","91934",2020-08-20,99,99,0,,99,1,2020-08-25 00:00:00,2020-08-25 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3mt_3xc15","191396","92057",2021-01-22,99,99,99,,,1,2021-08-09 00:00:00,2021-08-11 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3n0_3x08j","193095","92071",2021-04-07,99,99,99,,,1,2021-04-26 00:00:00,2021-07-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x3s1_3xcua","192956","92218",2021-07-08,99,99,99,,,1,2021-07-19 00:00:00,2021-07-19 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x48b_3xb66","190180","92679",2021-05-19,99,99,99,,,1,2021-07-30 00:00:00,2021-07-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x4pb_3x9k1","190108","93258",2021-01-01,99,99,1,99,,1,2021-07-30 00:00:00,2021-07-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x4qi_3xbfz","190843","93293",2019-12-19,99,99,99,,,1,2021-07-30 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x4v2_3x9g7","193156","93415",2021-06-10,99,99,0,,99,1,2021-07-16 00:00:00,2021-07-16 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x4wp_3xb64","193188","93474",2021-09-23,99,99,0,,99,1,2021-09-27 00:00:00,2021-09-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x4x2_3x0it","192962","93485",2021-09-23,99,99,99,,,1,2021-09-27 00:00:00,2021-09-27 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x545_3xcxe","192873","93690",2019-06-21,99,99,0,,99,1,2020-12-18 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x558_3x0yv","189441","93723",2020-08-11,99,99,99,,,1,2021-07-30 00:00:00,2021-07-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
"_3x5eb_3x9ov","191596","94057",2020-08-05,99,99,99,,,1,2020-08-25 00:00:00,2021-09-30 00:00:00,"0",,"6247BB7125FC46FF033E78892FF4FC12"
