"EmploymentEducationID","EnrollmentID","PersonalID","InformationDate","LastGradeCompleted","SchoolStatus","Employed","EmploymentType","NotEmployedReason","DataCollectionStage","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
"_3u0ou_3u0ov","181474","76773",2020-05-01,99,99,1,99,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0p3_3u0p4","181475","76774",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0p7_3u0p0","181475_26115","76775",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0pp_3u0pi","181476","76776",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0pq_3u0pr","181477","76777",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0q0_3u0py","181478","76778",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0q2_3u0q5","181478_26116","76780",2020-05-01,99,99,99,,,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0q6_3u0q9","181478_26117","76790",2021-02-21,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0qq_3u0qr","181479","76779",2020-05-01,99,99,0,,99,1,2021-08-23 00:00:00,2021-08-23 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0rc_3u0r4","181480_26118","76782",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0rd_3u0qy","181480","76781",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0re_3u0rf","181481","76783",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0rk_3u0rn","181481_26120","76785",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0s5_3ubyg","181481_26119","76784",2020-07-05,99,99,0,,99,1,2021-08-24 00:00:00,2021-10-27 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0s6_3u0s7","181482","76786",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0sd_3u0se","181483","76787",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0sl_3u0sm","181484","76788",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0st_3u0su","181485","76789",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0t2_3u0t3","181486","76791",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0t6_3u0t9","181486_26121","76792",2021-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0th_3u0ti","181487","76793",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0tl_3u0to","181487_26122","76794",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0tp_3u0ts","181487_26123","76796",2020-05-01,99,99,99,,,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0u9_3u0u0","181488","76795",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0ug_3u0uh","181489","76797",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0uo_3u0up","181490","76798",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0uw_3u0ux","181491","76799",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0v5_3u0v6","181492","76800",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0vc_3u0vd","181493","76801",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0vk_3u0vl","181494","76802",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0vs_3u0vt","181495","76803",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0w1_3u0w2","181496","76804",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0w9_3u0w0","181497","76805",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0wg_3u0wh","181498","76806",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0wo_3u0wp","181499","76807",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"_3u0ww_3u0wx","181500","76808",2020-05-01,99,99,0,,99,1,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"_3ubax_3ubay","181668","76809",2020-05-01,99,99,0,,99,1,2021-08-25 00:00:00,2021-08-25 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771474__3u0oz","181474","76773",2021-08-01,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771486__3u0pd","181475_26115","76775",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771490__3u0pf","181475","76774",2021-08-24,99,99,1,99,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771497__3u0pm","181476","76776",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771506__3u0pv","181477","76777",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771522__3u0qd","181478_26117","76790",2021-03-15,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771529__3u0qi","181478","76778",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771537__3u0qg","181478_26116","76780",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771542__3u0qv","181479","76779",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771552__3u0r6","181480","76781",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771559__3u0ra","181480_26118","76782",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771573__3u0s4","181481_26120","76785",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771577__3ubyh","181481_26119","76784",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-10-27 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771581__3u0ry","181481","76783",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771601__3u0si","181483","76787",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771609__3u0sq","181484","76788",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771617__3u0sy","181485","76789",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"889",,"9E43CDDC1F365F290151FB00755D06D6"
"4771629__3u0ta","181486","76791",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771636__3u0tf","181486_26121","76792",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771649__3u0tw","181487_26123","76796",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771653__3u0u8","181487_26122","76794",2021-08-01,99,99,99,,,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771657__3u0u3","181487","76793",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771668__3u0ud","181488","76795",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771676__3u0ul","181489","76797",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771684__3u0ut","181490","76798",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771692__3u0v2","181491","76799",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771700__3u0v0","181492","76800",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771708__3u0vh","181493","76801",2021-08-24,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771716__3u0vp","181494","76802",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771724__3u0vx","181495","76803",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771732__3u0w6","181496","76804",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771740__3u0wd","181497","76805",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
"4771748__3u0wl","181498","76806",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4771756__3u0wt","181499","76807",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-24 00:00:00,"887",,"9E43CDDC1F365F290151FB00755D06D6"
"4773632__3u0sa","181482","76786",2021-08-01,99,99,0,,99,3,2021-08-24 00:00:00,2021-08-25 00:00:00,"891",,"9E43CDDC1F365F290151FB00755D06D6"
